X,Y,Date,Year,Incident Name,perimeterd,Acres Burned,stateCode,State,Category,,AL,Alabama
-114.8377731,37.03579766,06/07/2005,2005,Valeyrmo,03/07/2005,12.1871555,NV,Nevada,Least Severe,,,
-121.8457327,37.90312548,03/11/2010,2005,BRAGDON,01/07/2005,311.3626308,CA,California,Least Severe,,,
-121.6043851,37.78310528,03/11/2010,2005,BRUNS,19/07/2005,445.1963662,CA,California,Least Severe,,,
-107.4331562,43.67823018,01/05/2008,2005,Devils Slide,13/07/2005,1661.48876,WY,Wyoming,Least Severe,,,
-120.2145475,35.77787299,03/11/2010,2005,COTTONWOOD,02/08/2005,64.27136991,CA,California,Least Severe,,,
-120.6694082,39.20079528,03/11/2010,2005,FORK,22/09/2005,29.68832907,CA,California,Least Severe,,,
-105.136701,41.72234501,01/05/2008,2005,Richeau Hill 2,02/11/2005,1244.048375,WY,Wyoming,Least Severe,,,
-116.7677243,34.83373627,03/11/2010,2005,I-40,30/06/2005,40.81934035,CA,California,Least Severe,,,
-120.8027268,36.82429326,03/11/2010,2005,COWPIE,01/08/2005,4983.38296,CA,California,Least Severe,,,
-117.2052566,33.86905799,03/11/2010,2005,FOX,01/07/2005,16.03505246,CA,California,Least Severe,,,
-115.2054703,35.87646038,06/07/2005,2005,Pit,03/07/2005,99.88184471,NV,Nevada,Least Severe,,,
-121.8616484,37.61024184,03/11/2010,2005,KOOPMAN,26/07/2005,395.2467164,CA,California,Least Severe,,,
-107.5127642,44.0736008,01/05/2008,2005,Lower Nowood,05/07/2005,0.09580443,WY,Wyoming,Least Severe,,,
-107.4157534,43.64814567,01/05/2008,2005,Mahogony,18/08/2005,0.00275755,WY,Wyoming,Least Severe,,,
-120.863834,35.75788214,03/11/2010,2005,LAKE,14/05/2005,19.5116623,CA,California,Least Severe,,,
-107.3084577,44.03639952,01/05/2008,2005,Old Maid Gulch,25/07/2005,1.08053532,WY,Wyoming,Least Severe,,,
-120.8506316,35.9602179,03/11/2010,2005,OLI FIELDS FIRE,16/06/2005,16.37965519,CA,California,Least Severe,,,
-116.6832745,33.92407868,03/11/2010,2005,HIGHWAY,22/05/2005,48.30421365,CA,California,Least Severe,,,
-118.3518092,35.12397677,03/11/2010,2005,LEHIGH,02/06/2005,764.6744261,CA,California,Least Severe,,,
-118.3198215,34.66891479,03/11/2010,2005,RANGE,19/07/2005,238.937957,CA,California,Least Severe,,,
-122.1528545,38.5065577,03/11/2010,2005,PLEASURE,16/09/2005,261.4780007,CA,California,Least Severe,,,
-117.1558316,35.07788738,03/11/2010,2005,OPAL,29/05/2005,131.0838515,CA,California,Least Severe,,,
-154.6334863,65.7541082,11/07/2005,2005,Kitalitna Creek,09/07/2005,1819.538013,AK,Alaska,Least Severe,,,
-115.3929709,45.23023415,13/09/2005,2005,Wolf Fang Fire,09/09/2005,1.26108377,ID,Idaho,Least Severe,,,
-115.3929709,45.23023415,13/09/2005,2005,Wolf Fang Fire,09/09/2005,1.26108377,ID,Idaho,Least Severe,,,
-115.3722169,45.23219028,13/09/2005,2005,Wolf Fang Fire,09/09/2005,1.44703801,ID,Idaho,Least Severe,,,
-118.8885826,34.88394126,03/11/2010,2005,SPRING,08/07/2005,828.318422,CA,California,Least Severe,,,
-117.1580476,33.84720434,03/11/2010,2005,SLOPE,09/04/2005,12.99529768,CA,California,Least Severe,,,
-106.8340386,43.90563703,01/05/2008,2005,The Horn Fire,31/12/2005,59.36482459,WY,Wyoming,Least Severe,,,
-122.4128439,41.75403291,03/11/2010,2005,LICHENS,17/09/2005,746.4784788,CA,California,Least Severe,,,
-121.5807494,37.66511232,03/11/2010,2005,TESLA,19/07/2005,6440.356722,CA,California,Less Severe,,,
-121.5657921,37.70427159,03/11/2010,2005,UPRR_FIRE6,13/07/2005,0.63483588,CA,California,Least Severe,,,
-117.1127288,33.95765716,03/11/2010,2005,Woodhouse,05/10/2005,6532.972983,CA,California,Less Severe,,,
-115.3919862,35.12512059,29/04/2011,2005,Wildhorse,22/06/2005,63771.40652,CA,California,Very Severe,,,
-158.6547714,64.83116446,01/07/2011,2005,Gisasa River,08/11/2005,52606.41349,AK,Alaska,Severe,,,
-116.4709371,43.32121195,07/03/2012,2005,Wald,21/08/2005,39.38513494,ID,Idaho,Least Severe,,,
-116.4180844,43.30474019,07/03/2012,2005,Swan Curves,05/08/2005,51.24744605,ID,Idaho,Least Severe,,,
-120.3475657,44.17452194,11/02/2014,2005,PINE STUB,12/10/2005,2368.874809,OR,Oregon,Least Severe,,,
-116.3002022,41.76471484,28/05/2008,2005,Petan,19/07/2005,4030.163201,NV,Nevada,Least Severe,,,
-121.2143907,44.20740696,11/02/2014,2005,BRAND,27/08/2005,97.86635992,OR,Oregon,Least Severe,,,
-111.6698327,34.29031334,07/03/2012,2005,Black,17/07/2005,292.9239908,AZ,Arizona,Least Severe,,,
-118.8407371,36.48040375,01/12/2005,2005,Ash Mtn,10/06/2005,19.33115833,CA,California,Least Severe,,,
-118.2953083,34.21295541,11/10/2005,2005,Harvard,07/10/2005,1145.560108,CA,California,Least Severe,,,
-113.6700363,46.16442105,09/09/2005,2005,Signal Rock,08/09/2005,96.75177883,MT,Montana,Least Severe,,,
-141.2738792,65.70459073,24/06/2005,2005,Big Sitdown Creek,12/06/2005,476.7517803,AK,Alaska,Least Severe,,,
-114.6089228,47.32846123,01/09/2005,2005,Seepay,31/08/2005,7017.76229,MT,Montana,Less Severe,,,
-115.3064914,37.62006634,28/05/2008,2005,Mail Summit,28/06/2005,136.8465909,NV,Nevada,Least Severe,,,
-115.4438822,36.15177999,28/05/2008,2005,Loop,27/07/2005,859.0454426,NV,Nevada,Least Severe,,,
-114.6108846,47.01294152,18/08/2005,2005,I-90 Complex,15/08/2005,155.4324828,MT,Montana,Least Severe,,,
-113.540316,37.19039871,26/07/2005,2005,Mill Creek,23/07/2005,7888.376406,UT,Utah,Less Severe,,,
-113.0244365,40.75535509,14/08/2008,2005,MILE MARKER 53,31/12/2005,9.46577886,UT,Utah,Least Severe,,,
-118.0515743,45.82888295,25/08/2005,2005,Burnt Cabin,23/08/2005,1882.937583,OR,Oregon,Least Severe,,,
-121.4556252,41.83515656,12/09/2006,2005,Unit 1,31/03/2005,449.9956684,CA,California,Least Severe,,,
-160.9235,62.4591894,24/08/2005,2005,Stuyahok,21/08/2005,5167.49105,AK,Alaska,Less Severe,,,
-155.7459385,65.08882751,15/08/2005,2005,Dulbi,13/08/2005,3432.567576,AK,Alaska,Least Severe,,,
-123.4447304,38.81077838,01/09/2005,2005,Fischer,30/08/2005,109.3656849,CA,California,Least Severe,,,
-114.7011266,45.89068851,12/09/2005,2005,Wapiti Fire,09/09/2005,1131.107142,MT,Montana,Least Severe,,,
-114.6433718,45.6730718,12/09/2005,2005,Hells 1/2 Creek Fire,09/09/2005,797.4359026,MT,Montana,Least Severe,,,
-113.5739899,37.23676801,11/07/2005,2005,Diamond Valley,30/06/2005,7429.355582,UT,Utah,Less Severe,,,
-115.3918742,34.79403191,05/07/2005,2005,Clipper2,02/07/2005,57.47733391,CA,California,Least Severe,,,
-110.9170501,33.23115963,24/06/2005,2005,Skunk,23/05/2005,1573.667265,AZ,Arizona,Least Severe,,,
-114.4616721,46.9984237,18/08/2005,2005,I-90 Complex,15/08/2005,33.05352255,MT,Montana,Least Severe,,,
-147.6737327,65.80589159,05/07/2005,2005,Bear Creek,02/07/2005,6853.733499,AK,Alaska,Less Severe,,,
-150.5244472,60.41790884,01/07/2005,2005,King County Creek,30/06/2005,9912.702702,AK,Alaska,Less Severe,,,
-114.6088806,47.32784734,06/09/2005,2005,Seepay #2,04/09/2005,8576.105895,MT,Montana,Less Severe,,,
-119.4963906,39.31859342,06/07/2005,2005,Rainbow,03/07/2005,17.57657493,NV,Nevada,Least Severe,,,
-113.8244069,37.13910473,14/08/2008,2005,Utah Hill,31/12/2005,53.01919321,UT,Utah,Least Severe,,,
-113.7144925,37.07118686,11/07/2005,2005,Cliff,04/06/2005,235.9543951,UT,Utah,Least Severe,,,
-113.0016609,37.15882737,14/08/2008,2005,Trees Ranch,31/12/2005,48.66900289,UT,Utah,Least Severe,,,
-120.4806611,38.00725054,03/11/2010,2005,MARSHES,01/07/2005,76.29828653,CA,California,Least Severe,,,
-118.327597,35.6745265,27/06/2005,2005,Fay,23/06/2005,19.1409455,CA,California,Least Severe,,,
-118.7031133,34.47852939,03/11/2010,2005,OAK,25/06/2005,133.6881692,CA,California,Least Severe,,,
-120.3551171,35.62747384,03/11/2010,2005,SAN JUAN,01/08/2005,17.54980421,CA,California,Least Severe,,,
-119.9916732,37.25317159,03/11/2010,2005,WRIGHT,08/06/2005,29.49752993,CA,California,Least Severe,,,
-157.1194579,66.08989779,09/06/2008,2005,Billy Hawk Creek No 1,15/06/2005,1851.027004,AK,Alaska,Least Severe,,,
-120.8046869,36.88492434,03/11/2010,2005,LAGUNA,26/09/2005,260.2895912,CA,California,Least Severe,,,
-123.365233,40.25694809,11/09/2006,2005,Pile,22/11/2005,10.98808517,CA,California,Least Severe,,,
-119.8185816,37.14025196,03/11/2010,2005,NOBLE,21/07/2005,155.5700397,CA,California,Least Severe,,,
-111.8956116,40.24611767,07/07/2005,2005,Dutchmen Flat,29/06/2005,11.29386322,UT,Utah,Least Severe,,,
-155.0954026,60.08726549,09/06/2008,2005,Ground Hog,16/06/2005,158.4933776,AK,Alaska,Least Severe,,,
-151.0337858,60.16213842,29/07/2005,2005,Fox Creek,21/07/2005,25532.76774,AK,Alaska,Severe,,,
-109.1454078,31.80890278,02/03/2012,2002,Darnell,28/06/2002,6047.903282,AZ,Arizona,Less Severe,,,
-111.9556527,35.90375999,07/03/2012,2005,North,27/06/2005,1346.765049,AZ,Arizona,Least Severe,,,
-113.7285073,37.05463417,11/07/2005,2005,Hollow Wash,28/06/2005,73.11893189,UT,Utah,Least Severe,,,
-155.981296,66.34907797,09/06/2008,2005,Pah River Flats,16/06/2005,1151.497339,AK,Alaska,Least Severe,,,
-106.5736784,39.25461738,15/09/2010,2005,FRYING PAN WFU,16/07/2005,31.06833927,CO,Colorado,Least Severe,,,
-108.9545075,39.16543972,15/09/2010,2005,MEE CANYON,28/05/2005,58.2496945,CO,Colorado,Least Severe,,,
-120.362527,38.93580442,22/09/2010,2002,TELLS_1,25/11/2002,17.77099632,CA,California,Least Severe,,,
-150.7638353,66.71794783,14/07/2005,2005,North Bonanza,13/07/2005,190942.2684,AK,Alaska,Extremely Severe,,,
-145.8258712,64.8143785,09/06/2008,2005,Munson Creek,15/06/2005,821.2626538,AK,Alaska,Least Severe,,,
-108.1530238,44.52595053,01/05/2008,2005,Little Dry Creek,12/07/2005,0.8308339,WY,Wyoming,Least Severe,,,
-116.8563618,33.85632699,23/06/2005,2005,Poppet Rx,21/06/2005,165.5403873,CA,California,Least Severe,,,
-160.3139177,60.93506378,09/06/2008,2005,Otter Creek,03/08/2005,3098.61556,AK,Alaska,Least Severe,,,
-116.7180761,32.59273169,03/11/2010,2005,BORDER 48,30/09/2005,257.160544,CA,California,Least Severe,,,
-114.0828883,43.76942423,07/03/2012,2005,Wildhorse,02/09/2005,607.070951,ID,Idaho,Least Severe,,,
-113.6891143,44.54653231,07/03/2012,2005,Patterson,29/08/2005,1049.481546,ID,Idaho,Least Severe,,,
-117.1003463,44.57224758,07/03/2012,2005,Snake One,26/07/2005,25274.91555,ID,Idaho,Severe,,,
-112.4436402,38.15693558,07/03/2012,2005,Chokecherry,17/09/2005,374.5740265,UT,Utah,Least Severe,,,
-111.2301202,42.39030499,07/03/2012,2005,Fox Flat,31/12/2005,100.529071,ID,Idaho,Least Severe,,,
-117.8819309,34.22621921,25/08/2006,2005,Rincon,25/09/2005,20.6684524,CA,California,Least Severe,,,
-115.4595992,35.74687455,06/07/2005,2005,Devil's Peak,03/07/2005,567.9151051,NV,Nevada,Least Severe,,,
-158.1902759,67.90234495,09/06/2008,2005,Imelyak,17/06/2005,7312.934238,AK,Alaska,Less Severe,,,
-119.9758394,37.4278177,03/11/2010,2005,BUCKEYE,12/11/2005,20.03830764,CA,California,Least Severe,,,
-151.9269309,65.23987452,05/07/2005,2005,Mission Creek,01/07/2005,1744.50788,AK,Alaska,Least Severe,,,
-107.4254759,44.1625517,01/05/2008,2005,Salt Trough,15/07/2005,0.53691232,WY,Wyoming,Least Severe,,,
-115.70625,43.25481411,07/03/2012,2005,Miller Can,02/08/2005,36.13058778,ID,Idaho,Least Severe,,,
-116.3539008,43.23744035,07/03/2012,2005,More Swans,28/08/2005,53.3356582,ID,Idaho,Least Severe,,,
-120.3616615,43.52025159,11/08/2005,2005,Benjamin Lake,10/08/2005,377.008644,OR,Oregon,Least Severe,,,
-119.5416547,35.14533059,09/08/2005,2005,Golden,05/08/2005,52.36745008,CA,California,Least Severe,,,
-115.8043611,43.03351824,07/03/2012,2005,Beet Dump,03/08/2005,182.0439019,ID,Idaho,Least Severe,,,
-150.1904233,67.0438366,11/07/2005,2005,South Fork,10/07/2005,48.1321298,AK,Alaska,Least Severe,,,
-118.3333651,44.50843545,03/08/2005,2005,Burnt Powder Complex,02/08/2005,243.9011005,OR,Oregon,Least Severe,,,
-112.4640415,43.1605031,16/08/2005,2005,Blackfoot Bottoms,15/07/2005,3.60010375,ID,Idaho,Least Severe,,,
-123.8880105,42.75312576,29/08/2005,2005,Blossom Complex,27/08/2005,14918.52253,OR,Oregon,Moderate,,,
-120.5064678,38.0192459,28/08/2006,2005,Carson,10/09/2005,12.13988388,CA,California,Least Severe,,,
-115.3385082,42.38112813,07/03/2012,2005,Rim Fire,05/08/2005,264.5490781,ID,Idaho,Least Severe,,,
-115.396694,37.51311519,28/05/2008,2005,Reed,11/08/2005,15.00520975,NV,Nevada,Least Severe,,,
-114.988763,45.71289621,06/09/2005,2005,Red River Complex,05/09/2005,8849.602925,ID,Idaho,Less Severe,,,
-111.9747363,40.34535261,29/07/2005,2005,Eagle Mountain,21/07/2005,8.62632731,UT,Utah,Least Severe,,,
-104.3912512,42.29164372,01/05/2008,2005,Pine Ridge,31/12/2005,506.368537,WY,Wyoming,Least Severe,,,
-145.5524394,65.71938194,05/07/2005,2005,Preacher Creek,03/07/2005,69506.29244,AK,Alaska,Very Severe,,,
-152.4165571,64.56993226,07/07/2005,2005,Chitanana River,05/07/2005,261.0266067,AK,Alaska,Least Severe,,,
-121.2650769,44.85675469,28/07/2005,2005,Schoolie Rim,24/07/2005,1271.650015,OR,Oregon,Least Severe,,,
-147.6236921,64.80840327,09/06/2008,2005,M 16,04/05/2005,410.5038558,AK,Alaska,Least Severe,,,
-150.1409757,60.38768311,29/07/2005,2005,Irish Channel,21/07/2005,1078.925215,AK,Alaska,Least Severe,,,
-120.8954618,47.30150166,09/08/2005,2005,Lick Creek,07/08/2005,734.6825933,WA,Washington,Least Severe,,,
-119.6257785,39.27567766,06/07/2005,2005,Truck,17/06/2005,50.90678933,NV,Nevada,Least Severe,,,
-104.3711353,42.11204274,01/05/2008,2005,Powerplant,10/09/2005,26.2344502,WY,Wyoming,Least Severe,,,
-158.0068718,64.09030702,09/06/2008,2005,Kalyuh Hill,29/07/2005,8958.776709,AK,Alaska,Less Severe,,,
-118.3281589,36.9008189,08/08/2005,2005,Hogsback,05/08/2005,655.0311244,CA,California,Least Severe,,,
-115.58349,36.02222654,06/07/2005,2005,Mule,03/07/2005,13.4025114,NV,Nevada,Least Severe,,,
-119.7115514,46.68053844,11/07/2005,2005,Weather Station,06/07/2005,4917.929807,WA,Washington,Least Severe,,,
-119.4481636,48.46304532,11/07/2005,2005,Second Hud,07/07/2005,4174.715313,WA,Washington,Least Severe,,,
-146.858784,67.57479413,13/09/2005,2005,Chekhechunnjik Creek,08/09/2005,18554.44999,AK,Alaska,Moderate,,,
-153.7114755,65.21155343,09/06/2008,2005,Gold Mountain,02/07/2005,75.94467855,AK,Alaska,Least Severe,,,
-161.2175947,67.16652006,09/06/2008,2005,Deviation Peak,27/07/2005,558.8072604,AK,Alaska,Least Severe,,,
-119.4643723,37.63431788,22/09/2010,2002,OTTOWAY,11/07/2002,62.59852196,CA,California,Least Severe,,,
-148.2875925,66.82119501,13/09/2005,2005,Nelson Mountain,08/09/2005,244599.7707,AK,Alaska,Extremely Severe,,,
-114.4449752,46.0336472,12/09/2005,2005,Elk Lake Fire,09/09/2005,704.5671641,MT,Montana,Least Severe,,,
-105.5411031,44.72148097,08/05/2008,2002,Hart Fire,31/12/2002,391.673628,WY,Wyoming,Least Severe,,,
-115.3551095,45.00295242,13/09/2005,2005,Missouri Ridge,09/09/2005,6758.886952,ID,Idaho,Less Severe,,,
-115.4059897,45.22843369,13/09/2005,2005,Wolf Fang Fire,09/09/2005,0.57023917,ID,Idaho,Least Severe,,,
-156.7868426,66.40448858,09/06/2008,2005,Zane Pass,16/06/2005,2430.912886,AK,Alaska,Least Severe,,,
-112.7838175,42.94579624,,2001,Big Sky,01/09/2001,63.81605152,ID,Idaho,Least Severe,,,
-159.4734276,68.12795857,09/06/2008,2005,Goiter Fire,17/06/2005,9800.829217,AK,Alaska,Less Severe,,,
-107.6033425,39.56792103,15/09/2010,2005,SLAUGHTER GULCH,23/07/2005,15.84069125,CO,Colorado,Least Severe,,,
-157.6059085,63.9357954,09/06/2008,2005,Tlatl Hills,27/07/2005,6689.958994,AK,Alaska,Less Severe,,,
-154.885219,66.32295935,09/06/2008,2005,Bakatigikh Mountain,16/06/2005,11736.52502,AK,Alaska,Moderate,,,
-145.6951202,64.12373406,09/06/2008,2005,New Hope,01/05/2005,143.285264,AK,Alaska,Least Severe,,,
-120.7613427,39.86732426,03/11/2010,2005,BELL,22/09/2005,30.99359991,CA,California,Least Severe,,,
-113.7492379,37.00081249,11/07/2005,2005,North Gorge,04/06/2005,2702.23703,UT,Utah,Least Severe,,,
-123.3149704,39.91708173,03/11/2010,2005,MINA,27/08/2005,12.04735046,CA,California,Least Severe,,,
-118.205143,36.09408136,03/08/2005,2005,Crag,29/07/2005,33.63634677,CA,California,Least Severe,,,
-114.5862057,45.73356608,12/09/2005,2005,Nez Perce Peak Fire,09/09/2005,262.6275076,MT,Montana,Least Severe,,,
-158.6434188,62.71333456,09/06/2008,2005,Yetna,02/08/2005,50079.12418,AK,Alaska,Severe,,,
-115.577307,43.13529672,07/01/2013,2007,Hottie,15/09/2007,100.2104786,ID,Idaho,Least Severe,,,
-122.3065826,38.91660355,25/08/2006,2005,Rumsey 2,11/10/2005,392.0708761,CA,California,Least Severe,,,
-153.8628317,63.6885478,15/08/2005,2005,Stone Creek,14/08/2005,11794.75881,AK,Alaska,Moderate,,,
-121.5464454,43.76566258,30/08/2005,2005,Park,29/08/2005,138.7920481,OR,Oregon,Least Severe,,,
-119.507543,37.24334483,31/08/2006,2005,Dump,01/08/2005,20.53163052,CA,California,Least Severe,,,
-120.7554656,35.3405851,29/04/2011,2005,Gilardi 1,19/08/2005,37.72937549,CA,California,Least Severe,,,
-151.6567963,64.57165865,24/08/2005,2005,Cosna River,23/08/2005,21194.34903,AK,Alaska,Severe,,,
-113.3655798,37.4579132,14/08/2008,2005,Straight Fire,31/12/2005,20.02667568,UT,Utah,Least Severe,,,
-115.0726005,42.24699928,07/03/2012,2005,Marshall Butte,26/10/2005,2575.514806,ID,Idaho,Least Severe,,,
-111.3824857,33.67503685,29/06/2005,2005,Four Fire,28/06/2005,3276.1941,AZ,Arizona,Least Severe,,,
-159.11821,62.0761559,15/08/2005,2005,Saddle,12/08/2005,68850.33606,AK,Alaska,Very Severe,,,
-114.4252389,46.99496664,18/08/2005,2005,I-90 Complex,15/08/2005,60.04828192,MT,Montana,Least Severe,,,
-112.5881689,40.1882094,16/09/2005,2005,Hatch,05/09/2005,1176.882524,UT,Utah,Least Severe,,,
-156.1225619,64.28984274,11/08/2005,2005,East Fork Yuki River,10/08/2005,32774.46779,AK,Alaska,Severe,,,
-156.9399371,62.08437968,11/08/2005,2005,Little South,09/08/2005,144.5347125,AK,Alaska,Least Severe,,,
-116.5969792,45.9759533,12/08/2005,2005,Long Ruggles Complex,11/08/2005,1549.8039,ID,Idaho,Least Severe,,,
-153.5575162,64.82166606,11/07/2005,2005,Little Mud #3,09/07/2005,1991.350431,AK,Alaska,Least Severe,,,
-121.5311568,41.04419467,28/08/2006,2005,Brown,24/08/2005,162.8309453,CA,California,Least Severe,,,
-117.529668,34.68524789,31/08/2006,2005,El Mirage,27/08/2005,34.75402806,CA,California,Least Severe,,,
-115.4120907,45.21515824,13/09/2005,2005,Wolf Fang Fire,09/09/2005,3302.918623,ID,Idaho,Least Severe,,,
-112.5545568,38.47523267,07/03/2012,2005,Pine Creek 4,31/12/2005,119.6269423,UT,Utah,Least Severe,,,
-118.6662476,42.78072045,28/08/2008,2005,Fir Creek,25/08/2005,1343.341804,OR,Oregon,Least Severe,,,
-119.6175215,42.54029279,28/08/2008,2005,Flook Lake,23/08/2005,384.1760561,OR,Oregon,Least Severe,,,
-115.6603108,43.12703778,07/03/2012,2005,Mp97 I-84,22/06/2005,145.9251017,ID,Idaho,Least Severe,,,
-114.9361838,36.51493632,11/07/2005,2005,Garnet,05/07/2005,1061.938779,NV,Nevada,Least Severe,,,
-108.2957055,37.19151567,30/09/2013,2005,Trail East,14/07/2005,2524.612745,CO,Colorado,Least Severe,,,
-107.3290339,37.23317743,30/09/2013,2005,Snag,08/09/2005,22.59338725,CO,Colorado,Least Severe,,,
-115.7173173,43.0570655,07/03/2012,2005,S Curve,20/07/2005,281.0560136,ID,Idaho,Least Severe,,,
-120.1452259,37.77930504,06/10/2005,2005,Converse,20/09/2005,78.24844049,CA,California,Least Severe,,,
-120.8732999,38.22997606,03/11/2010,2005,PGandE 7,25/06/2005,58.81100129,CA,California,Least Severe,,,
-115.4676561,42.99320846,07/03/2012,2005,North Hamm,22/06/2005,3011.139729,ID,Idaho,Least Severe,,,
-118.6050571,43.36319271,11/02/2014,2005,Blueberry,11/07/2005,167.7336815,OR,Oregon,Least Severe,,,
-115.2740486,42.97362555,07/03/2012,2005,The Dump,10/09/2005,159.706296,ID,Idaho,Least Severe,,,
-113.5034982,37.22931001,11/07/2005,2005,Cottonwood,29/06/2005,324.0240877,UT,Utah,Least Severe,,,
-111.9370501,36.18665402,07/03/2012,2005,Atoko,31/12/2005,1535.964679,AZ,Arizona,Least Severe,,,
-120.6913154,35.29603877,03/11/2010,2005,BISHOP A,31/10/2005,8.70480928,CA,California,Least Severe,,,
-111.537255,38.7500342,07/03/2012,2005,Moroni Peak,15/10/2005,509.014002,UT,Utah,Least Severe,,,
-108.9500759,33.9707404,07/03/2012,2005,Jones,16/07/2005,113.9511166,NM,New Mexico,Least Severe,,,
-114.7202527,42.80895198,07/03/2012,2005,Dump,15/07/2005,42.39042314,ID,Idaho,Least Severe,,,
-118.0778667,44.60253014,03/08/2005,2005,Burnt Powder Complex,02/08/2005,98.9483609,OR,Oregon,Least Severe,,,
-113.177032,37.32107883,12/08/2008,2005,Smith Mesa,31/12/2005,413.5500741,UT,Utah,Least Severe,,,
-113.2701862,38.55762938,12/08/2008,2005,Frisco,31/12/2005,1884.660171,UT,Utah,Least Severe,,,
-109.0589896,37.98505482,14/08/2008,2005,Summit Canyon,31/12/2005,194.993319,UT,Utah,Least Severe,,,
-118.0465369,34.58997248,03/11/2010,2005,PALMDALE,01/07/2005,140.4414246,CA,California,Least Severe,,,
-142.7118992,66.37465288,13/09/2005,2005,Salmon Fork,08/09/2005,236701.5516,AK,Alaska,Extremely Severe,,,
-113.0415079,38.12810849,14/08/2008,2005,Baboon 2,31/12/2005,28.55203099,UT,Utah,Least Severe,,,
-113.5163876,37.16305818,14/08/2008,2005,Tortoise,31/12/2005,32.68508015,UT,Utah,Least Severe,,,
-154.0376129,61.03273379,11/08/2005,2005,Stony,09/08/2005,2878.895896,AK,Alaska,Least Severe,,,
-113.9916638,37.31581203,14/08/2008,2005,Motoqua,31/12/2005,3.86644266,UT,Utah,Least Severe,,,
-113.2738657,37.368727,14/08/2008,2005,Blue Springs,31/12/2005,12283.37988,UT,Utah,Moderate,,,
-113.8188046,37.16999506,14/08/2008,2005,Camp Springs,31/12/2005,1317.321893,UT,Utah,Least Severe,,,
